timestamp,sequence_id,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,orien_w,orien_x,orien_y,orien_z
1727776115.5119834,655530,-0.15400170779184147,-0.08610889404932179,0.030817887737313157,-4.101715544523926,-0.15679756758544922,-15.446625286127931,0.0,0.0,0.0,1.0
1727776115.5144634,655531,0.009045034263617555,-0.005936147852892347,0.03673269400699343,-5.718303394709473,-0.2248814860913086,-14.788919398117676,0.0,0.0,0.0,1.0
1727776115.5169377,655532,0.14257770235107758,0.10447549929848414,0.09363927309798376,-4.557769857231445,0.0017286187939453126,-14.284286833769531,0.0,0.0,0.0,1.0
1727776115.5194578,655533,-0.00783694489939697,0.09455067450818007,0.10279935580564417,-3.6356829863012696,0.6828267790209961,-13.761206439104004,0.0,0.0,0.0,1.0
1727776115.5219526,655534,-0.05674137046148531,0.023636580161915232,0.09724313171288285,-3.9805004219018554,0.2408738170678711,-13.057721520754395,0.0,0.0,0.0,1.0
1727776115.5244615,655535,0.08449231653329722,0.07965384591729854,0.13739792377213822,-3.6908543465698243,0.634919609296875,-11.958600339440917,0.0,0.0,0.0,1.0
1727776115.5269248,655536,0.09958209902238602,0.09585630003224228,0.1594759025699652,-2.6938834361865234,1.1267445000512695,-10.539200473798827,0.0,0.0,0.0,1.0
1727776115.5294363,655537,0.021602415369461368,0.07963626907168088,0.14399681070483472,-1.9648661793530273,0.5262968770458984,-9.893474389907226,0.0,0.0,0.0,1.0
1727776115.531951,655538,-0.014739710313870414,0.06712360481687814,0.12946316832687987,-1.5121371293847659,-0.9018271134448242,-9.223140810351563,0.0,0.0,0.0,1.0
1727776115.5344558,655539,-0.050795941904984,0.07358294224800413,0.12928340109797437,-0.54489574125,-1.0462350476586915,-7.928711896516114,0.0,0.0,0.0,1.0
1727776115.5370078,655540,-0.10950762591809356,0.03844236101530436,0.12969117503910935,-0.03539281352783203,-0.8816684647558594,-6.457978669416504,0.0,0.0,0.0,1.0
1727776115.5394478,655541,-0.1301996325091359,-0.00907547900654346,0.12193537980505138,0.3726945152416992,-1.083986147446289,-4.846204425029297,0.0,0.0,0.0,1.0
1727776115.54199,655542,-0.12541257699113084,-0.04504188145689939,0.1038919730415267,0.24718343748779295,-2.066718517961426,-3.493434656865235,0.0,0.0,0.0,1.0
1727776115.5444636,655543,-0.1345060161767019,-0.05740870550712016,0.10551258968116543,0.4142906860620117,-1.4490208472680663,-2.132590988708496,0.0,0.0,0.0,1.0
1727776115.5470092,655544,-0.11563503696710092,-0.08123125886409331,0.12398411530217131,1.0784704138769532,-0.4481471493310547,-1.1179510914038087,0.0,0.0,0.0,1.0
1727776115.5494533,655545,-0.12341758080299531,-0.1317224103572936,0.12637707613123597,1.4014163446582033,-0.7417764437548828,-0.5756037473217773,0.0,0.0,0.0,1.0
1727776115.5520508,655546,-0.22111599962440243,-0.17404893951719574,0.11516172108304411,1.9036356631933593,-1.9076308091674803,0.06563285428710938,0.0,0.0,0.0,1.0
1727776115.5545535,655547,-0.31224317993969075,-0.20706248032484717,0.11009728147452144,2.5742403246020507,-1.9910641457519531,0.40018543959228514,0.0,0.0,0.0,1.0
1727776115.5569453,655548,-0.3608298584207395,-0.25410525323421806,0.09372741153664917,3.09300846206543,-2.0113251019189455,0.2609888337451172,0.0,0.0,0.0,1.0
1727776115.5594382,655549,-0.4054021725908224,-0.32400364720207603,0.06818941292459636,2.993368530161133,-2.1590393597021484,0.5317583702709962,0.0,0.0,0.0,1.0
1727776115.56196,655550,-0.45204629085912623,-0.3581256631435157,0.059037477060669204,2.755122642788086,-2.2248132388842774,0.8845728703710938,0.0,0.0,0.0,1.0
1727776115.5644543,655551,-0.5136745610690949,-0.37136819017574646,0.0695804410973036,2.781115634626465,-1.5808758876708984,1.0174845486401367,0.0,0.0,0.0,1.0
1727776115.5669444,655552,-0.5823815991848481,-0.4255873115367173,0.0782387968625982,2.6141242985668947,-1.0438988171411132,0.7684609550317383,0.0,0.0,0.0,1.0
1727776115.5694754,655553,-0.6251523391352717,-0.4750688435299188,0.0952493137705968,2.189411555112305,-0.9357825878173828,0.8969119793115234,0.0,0.0,0.0,1.0
1727776115.5719604,655554,-0.6573161024046902,-0.4846044436810403,0.1119114613107348,1.9856466441430665,-0.8402858990039063,0.8350553917309571,0.0,0.0,0.0,1.0
1727776115.5744364,655555,-0.7077779430148403,-0.4996567240573718,0.10985868669000072,2.125695392768555,-0.889795586213379,0.5512564255078125,0.0,0.0,0.0,1.0
1727776115.5769486,655556,-0.7531182918998037,-0.5538625296262081,0.09143679669294867,2.0960001528149412,-1.4955033838623046,0.4652704364355469,0.0,0.0,0.0,1.0
1727776115.5794322,655557,-0.7731566302900476,-0.6127002657697698,0.07797465189753319,1.9244445367382812,-2.3999163532763674,0.23705253986572267,0.0,0.0,0.0,1.0
1727776115.5819628,655558,-0.8196311336121764,-0.636102048165467,0.08015111408684351,2.364170168400879,-1.5647536795385741,0.018289544406738283,0.0,0.0,0.0,1.0
1727776115.5845058,655559,-0.8534711009007628,-0.6785444327871171,0.08216972361303107,2.5137354903076172,-1.2485157510205078,-0.6203499336254883,0.0,0.0,0.0,1.0
1727776115.586946,655560,-0.8380956825651215,-0.70769942422722,0.07928832338811549,2.5753747569067387,-1.8501953190820313,-0.3486853415185547,0.0,0.0,0.0,1.0
1727776115.5894623,655561,-0.8886201921351632,-0.754026828397147,0.06636107396274654,2.416554473986816,-2.063870450383301,0.03420378127441406,0.0,0.0,0.0,1.0
1727776115.5919766,655562,-0.907559699253195,-0.7802516232867936,0.06091325655831489,2.138793986396484,-2.7205767577734377,-0.07588224158935547,0.0,0.0,0.0,1.0
1727776115.594457,655563,-0.8833007672125286,-0.7922152774318872,0.05936941151296487,2.1622883862890623,-1.5005380864892577,-0.5021967833203125,0.0,0.0,0.0,1.0
1727776115.5969357,655564,-0.880462477873421,-0.8262835661696081,0.036025000005925185,2.004906940876465,-1.7952458947192385,-0.636714694987793,0.0,0.0,0.0,1.0
1727776115.599448,655565,-0.9361895925181914,-0.8264819270864396,0.024696267040340062,2.0440141691381837,-2.5509493409838866,-0.8985236067773438,0.0,0.0,0.0,1.0
1727776115.6019428,655566,-0.9790949995130697,-0.8750179853819344,0.019006538008619633,2.2162705944360352,-2.2269494693701173,-0.565720077788086,0.0,0.0,0.0,1.0
1727776115.6044405,655567,-0.9994447821760759,-0.9262314419317543,0.028005669105169582,1.8709120140087891,-1.2693550111450194,-0.4854347788623047,0.0,0.0,0.0,1.0
1727776115.606947,655568,-1.0259212778177746,-0.9556601858827016,0.03365436935676137,1.7447236211938477,-1.0103054045581055,0.6819535394458007,0.0,0.0,0.0,1.0
1727776115.6094477,655569,-0.9987368057188108,-0.9397897913077979,0.047702820585128446,1.0985329282983398,1.6794188460717774,-4.506626307011719,0.0,0.0,0.0,1.0
1727776115.6119664,655570,-0.517541297631262,-0.7946848847674962,0.04620415239091141,0.6867254311230468,2.8839245211840816,-13.867271064865722,0.0,0.0,0.0,1.0
1727776115.6144812,655571,-0.10701587805174431,-0.5977095608443395,0.11911350520606596,0.8299731613769531,5.145956465405273,-21.87504470602295,0.0,0.0,0.0,1.0
1727776115.6169636,655572,0.028452361475134264,-0.5781665537811483,0.1384374069623152,0.8305144260717774,2.536344783676758,-26.735489289140627,0.0,0.0,0.0,1.0
1727776115.6194189,655573,-0.1186322482677907,-0.4993930996187266,0.13093087932192826,-2.283565360883789,-1.5259701552539064,-26.524498125900877,0.0,0.0,0.0,1.0
1727776115.6219432,655574,-0.1319769679520217,-0.40009647100426354,0.17331454937044194,-3.109800433564453,-0.40836140732666015,-24.924472400009765,0.0,0.0,0.0,1.0
1727776115.624472,655575,0.20855119799075997,-0.19443602253853304,0.25047960514128054,-3.621882085100098,4.305546502851563,-28.225322009831544,0.0,0.0,0.0,1.0
1727776115.6269686,655576,0.763110595475522,-0.004723498838637796,0.18066222768084028,-4.057339990583496,0.37366358941406247,-29.80476763056885,0.0,0.0,0.0,1.0
1727776115.629455,655577,0.6359020207570742,0.07461073175163384,0.11933611700493664,-3.2323424967626955,-0.04094804365722656,-26.822160984045407,0.0,0.0,0.0,1.0
1727776115.631966,655578,0.28351069051384137,-0.026567712852909226,0.1173570190655921,-2.794649349689941,1.826347967380371,-26.598239222409667,0.0,0.0,0.0,1.0
1727776115.634465,655579,0.4008949020410077,0.0541789318792555,0.2476027887769301,-2.324570341918945,4.4591099674365235,-23.93633517397705,0.0,0.0,0.0,1.0
1727776115.6369438,655580,0.370014514817521,0.027324626863813147,0.3044949989176806,-3.034812468413086,4.552598864501953,-21.473052373725587,0.0,0.0,0.0,1.0
1727776115.6394563,655581,0.14798254202762273,0.12072358219447574,0.2829734467222729,-3.4214196619189456,1.4457380777929687,-17.33039717631592,0.0,0.0,0.0,1.0
1727776115.6420064,655582,0.004792724817383565,0.25315432409682465,0.2161191719592153,-2.5647205748144533,1.7641035463549806,-15.247957109560547,0.0,0.0,0.0,1.0
1727776115.6445258,655583,0.2384660894072757,0.16648417747920688,0.2037406461522702,-2.4276741640942383,3.130736007758789,-14.790995874323732,0.0,0.0,0.0,1.0
1727776115.6469398,655584,0.5180250079033608,0.0340607713677976,0.2136129502303246,-2.4466676342944336,3.0199744678564455,-13.420110190788574,0.0,0.0,0.0,1.0
1727776115.6495311,655585,0.3492979062917379,-0.049421167068858025,0.20127807197596126,-2.864504380253906,0.1699014953466797,-11.984112839743652,0.0,0.0,0.0,1.0
1727776115.6519353,655586,0.0619373943068289,0.056051870674579146,0.2062307113867042,-3.6488723201293944,-0.2512851462597656,-12.34191625283203,0.0,0.0,0.0,1.0
1727776115.654484,655587,0.04181646975973094,0.18542765915943643,0.21922586328178256,-3.4142369217919923,0.4114647341601563,-12.966270921884766,0.0,0.0,0.0,1.0
1727776115.6569896,655588,0.2514097576078555,0.11241562948165862,0.2219884906759461,-2.755439154675293,0.7035428746069337,-14.21052913552002,0.0,0.0,0.0,1.0
1727776115.659474,655589,0.46605512558834866,0.03384151676258025,0.2180394100622364,-3.131890278244629,0.624773967890625,-14.992748318686523,0.0,0.0,0.0,1.0
1727776115.6619494,655590,0.4593689112697804,0.06740081136350064,0.21144194751578943,-4.198689188920898,0.5844539734790039,-15.22769015998535,0.0,0.0,0.0,1.0
1727776115.6644475,655591,0.3528314413838122,0.14934013545680655,0.22173135869473862,-5.134106298706055,0.34187754900878903,-15.98468182940918,0.0,0.0,0.0,1.0
1727776115.6669338,655592,0.2764807270037744,0.2427834686910741,0.23886688668034986,-5.083969041723632,0.4433701632568359,-15.69632493618164,0.0,0.0,0.0,1.0
1727776115.6694398,655593,0.22236048548712425,0.245244315849494,0.26188790198241413,-4.656999120805664,0.6964813211938478,-14.54368064178955,0.0,0.0,0.0,1.0
1727776115.6719618,655594,0.18046569465911075,0.20784661907803353,0.2691220046560814,-5.116635813464355,0.8124203866406251,-14.391994732192384,0.0,0.0,0.0,1.0
1727776115.6744657,655595,0.1718129718773979,0.185829150467737,0.23592421767126107,-5.623980095354004,0.7197210012377929,-13.635645256457519,0.0,0.0,0.0,1.0
1727776115.6769536,655596,0.2215026297016631,0.1819550902198959,0.20960193100774646,-5.817760227993164,1.3115286468457032,-12.943877810749512,0.0,0.0,0.0,1.0
1727776115.6794538,655597,0.26785359878857967,0.22188760135753965,0.23085291034206776,-5.207121353745117,1.626386173586426,-12.05479322255127,0.0,0.0,0.0,1.0
1727776115.681915,655598,0.22959158201983995,0.2267938816362116,0.2670342700283612,-4.540225832871094,1.071598312097168,-11.226205377546385,0.0,0.0,0.0,1.0
1727776115.6844318,655599,0.110711522825336,0.17664197214062693,0.2810797917824587,-4.787906903041992,0.19428130143310549,-10.824866326743164,0.0,0.0,0.0,1.0
1727776115.686955,655600,0.05929873290234987,0.15992402739635647,0.2669027019318944,-4.9749244934033205,-0.115773467578125,-10.434876513581543,0.0,0.0,0.0,1.0
1727776115.6894934,655601,0.1650750075484884,0.15757871692769101,0.2359335911819061,-4.712790678955078,-0.3540101251025391,-9.985493223808593,0.0,0.0,0.0,1.0
1727776115.6919823,655602,0.31688538788489107,0.13721532794617625,0.20800548454837628,-4.42125218498291,-0.7353968203271485,-9.548709876101073,0.0,0.0,0.0,1.0
1727776115.6944993,655603,0.3642589855972131,0.10403752271973482,0.19426016127532034,-4.450833550180664,-1.3509196629858398,-8.84598929709961,0.0,0.0,0.0,1.0
1727776115.6969776,655604,0.2702231117182219,0.08520291579810392,0.1960466482989823,-4.468941913857422,-1.7294433071118165,-8.331902371047363,0.0,0.0,0.0,1.0
1727776115.699446,655605,0.15504328115787475,0.0713454977658059,0.20667285217681197,-4.40400177769043,-1.6364867445629883,-7.9464637123388675,0.0,0.0,0.0,1.0
1727776115.7019677,655606,0.14473453383471072,0.06467652134541914,0.2144379926758953,-4.612223386999512,-1.4359751754345704,-7.587791255061036,0.0,0.0,0.0,1.0
1727776115.704447,655607,0.1824811568162483,0.06421556090242782,0.20755211410690164,-5.035999780290528,-1.5298163051000977,-7.332596189091797,0.0,0.0,0.0,1.0
1727776115.7069464,655608,0.16371778534744894,0.052985966026828986,0.18242386259427285,-5.004754884711914,-1.404354013688965,-7.102453929016113,0.0,0.0,0.0,1.0
1727776115.7094176,655609,0.094264719889634,0.028075694031443423,0.17199507138747122,-4.802648110056152,-1.2723504566308592,-6.976867633989258,0.0,0.0,0.0,1.0
1727776115.7119246,655610,-0.006321535122887083,-0.004094557660324345,0.17918438457850402,-4.91162169642334,-0.9890073490356445,-6.986598112009278,0.0,0.0,0.0,1.0
1727776115.714425,655611,-0.11267181321706257,-0.03448646917216342,0.19064412072816236,-5.175270045124512,-1.0554433200219726,-6.99912643284668,0.0,0.0,0.0,1.0
1727776115.7169394,655612,-0.17549552278872393,-0.045175321834442096,0.1982275490856708,-4.938381065368652,-0.564703835493164,-6.859279602143555,0.0,0.0,0.0,1.0
1727776115.7194214,655613,-0.15053505025699096,-0.04061300057187221,0.20784228135786847,-4.495140659399413,0.20919667688964844,-7.144452796933594,0.0,0.0,0.0,1.0
1727776115.721929,655614,-0.06837992559424562,-0.06011816253978143,0.2157878145245788,-4.381069379685059,0.4903248605493164,-7.70567763876709,0.0,0.0,0.0,1.0
1727776115.7244334,655615,-0.03480201309486796,-0.0934933764021624,0.21807618989414754,-4.455111225417481,0.6332369000097656,-8.089483333476563,0.0,0.0,0.0,1.0
1727776115.7269986,655616,-0.031189616232648622,-0.1096644173529341,0.2350097253832541,-4.446506549194336,0.5435771315112304,-8.502011597922364,0.0,0.0,0.0,1.0
1727776115.7294598,655617,-0.045424157673640865,-0.08329449646937437,0.2555045977243766,-4.542148578156739,0.05448421601806641,-9.084628711655274,0.0,0.0,0.0,1.0
1727776115.7319367,655618,-0.07257207994073947,-0.07635576631087196,0.257466820923507,-4.875910932590332,-0.41771058471679684,-10.009497482937011,0.0,0.0,0.0,1.0
1727776115.734455,655619,-0.023842224413535618,-0.08273508390144611,0.25293966545743796,-4.996060666970215,-0.3308595071044922,-10.572459154533691,0.0,0.0,0.0,1.0
1727776115.7369134,655620,0.1049046834193361,-0.07882338838292642,0.25316859216985127,-4.902859813103028,0.05815733616943359,-10.553973505810546,0.0,0.0,0.0,1.0
1727776115.7394214,655621,0.18670118555427723,-0.07991423017985767,0.26376236604120046,-4.827075264067383,-0.047694823271484374,-10.461408912158202,0.0,0.0,0.0,1.0
1727776115.7419477,655622,0.16030067062951617,-0.08126803466091594,0.2753397573020892,-4.7698261090429686,-0.007734912824707031,-10.212334614316406,0.0,0.0,0.0,1.0
1727776115.7444272,655623,0.13784514877378828,-0.060767549511654265,0.297729390197282,-4.53751351598877,0.02807114619873047,-10.176754267045899,0.0,0.0,0.0,1.0
1727776115.7469637,655624,0.14428839427187404,-0.04308336650412411,0.3239979779026975,-4.530967995021973,-0.1636398221923828,-10.376309947500001,0.0,0.0,0.0,1.0
1727776115.7494044,655625,0.09654323350284612,-0.05337393575348013,0.32700250885397275,-4.564417505874023,-0.20270431745361328,-10.78464893947998,0.0,0.0,0.0,1.0
1727776115.7519617,655626,0.06132224909618459,-0.05533046140761228,0.31763097540230356,-4.767131232978516,-0.07661745297363282,-11.809897528908692,0.0,0.0,0.0,1.0
1727776115.7545183,655627,0.09346621218620785,-0.041346672472868475,0.30705394311324724,-5.0563083241186515,0.08222260819335937,-12.46974420239502,0.0,0.0,0.0,1.0
1727776115.756919,655628,0.11653950609521022,-0.032912328682162935,0.30458952893657065,-5.191714938354492,0.3175212370825195,-12.716943042941894,0.0,0.0,0.0,1.0
1727776115.7594042,655629,0.0908743134226524,-0.024335058020790924,0.3135754491532877,-5.392020394174804,0.4956902195068359,-12.471208392019044,0.0,0.0,0.0,1.0
1727776115.761992,655630,0.043808298403373865,0.0012352132292898935,0.33353442542240935,-5.318154095368652,0.7570348818969727,-11.897971381662598,0.0,0.0,0.0,1.0
1727776115.764532,655631,0.0442937397284502,0.015076478802219791,0.3478676086374992,-5.243299543483887,0.7217055385620117,-11.435716408696289,0.0,0.0,0.0,1.0
1727776115.766935,655632,0.10568717585640401,0.007186210207956572,0.34309641101739985,-5.276323582287597,0.33311464680908204,-11.104375211374512,0.0,0.0,0.0,1.0
1727776115.769525,655633,0.1579996896433933,0.004121754156987115,0.32608829095198555,-5.339613912978516,-0.06908559681884766,-10.951950853952637,0.0,0.0,0.0,1.0
1727776115.7720995,655634,0.1652948674169846,0.01782970040503008,0.3078724971364687,-5.385594321833496,-0.7481872329052733,-11.019058146591798,0.0,0.0,0.0,1.0
1727776115.7744608,655635,0.13635336040550747,0.012943171884691108,0.2932278817538819,-5.493711330300293,-1.4572425447070314,-11.098114437231445,0.0,0.0,0.0,1.0
1727776115.776922,655636,0.08823087850844755,0.00034291392817391666,0.28899100248617,-5.7148000678125,-1.5353113014770507,-11.165084301020507,0.0,0.0,0.0,1.0
1727776115.7794082,655637,0.04377788997624468,0.008098305653379307,0.2904975592784546,-5.952009754841309,-1.232592224370117,-11.000047715046385,0.0,0.0,0.0,1.0
1727776115.782009,655638,0.052374678360815184,0.03461710112809228,0.29239812228982476,-5.788956147905274,-0.9604005120117187,-10.449992788081055,0.0,0.0,0.0,1.0
1727776115.7844644,655639,0.09653952525649107,0.031203049042350457,0.28163395470021513,-5.708160450336915,-0.7647506757495117,-9.88108877211914,0.0,0.0,0.0,1.0
1727776115.7869704,655640,0.14852019336313224,-0.008579526275857839,0.24821794205775144,-6.0367786025756835,-0.9606898737597656,-9.541074873391112,0.0,0.0,0.0,1.0
1727776115.7895036,655641,0.16556071115431892,-0.022192091101331878,0.2364389214583253,-5.698582684357911,-0.7454786918701172,-9.379710868161622,0.0,0.0,0.0,1.0
1727776115.7919235,655642,0.13463243550020998,-0.03235247628958538,0.2636567153183338,-4.854274848845215,-0.6164640474829102,-9.299788530036622,0.0,0.0,0.0,1.0
1727776115.794459,655643,0.06024521133709952,-0.04335285392639707,0.28105490739152117,-4.7751652168725585,-1.4262515898339843,-9.130610139389649,0.0,0.0,0.0,1.0
1727776115.7969038,655644,0.05547923512155239,-0.08152253172931619,0.24149863597818447,-5.537656257861328,-1.8232360699731447,-9.150128272543945,0.0,0.0,0.0,1.0
1727776115.7994275,655645,0.18028029041153493,-0.10319768360454061,0.18967905667566365,-4.770808428647461,-0.34443475648681643,-9.118958234633789,0.0,0.0,0.0,1.0
1727776115.8019433,655646,0.32750322702420714,-0.13721619549020925,0.2127282530359909,-4.353985168015137,-0.3125429923608398,-8.85780290400879,0.0,0.0,0.0,1.0
1727776115.80446,655647,0.32841032703003514,-0.17061677391906238,0.20878213417725905,-5.131167430993652,-1.9989668740063478,-7.988961111950683,0.0,0.0,0.0,1.0
1727776115.8068964,655648,0.1898229802131959,-0.18185704967398855,0.17155652586123982,-4.9811346831811525,-1.3938063344604492,-8.011582691806641,0.0,0.0,0.0,1.0
1727776115.8094158,655649,0.19714049623686514,-0.18211747428743294,0.19836788946459236,-4.357414656123047,-0.1411366121484375,-8.52623773302246,0.0,0.0,0.0,1.0
1727776115.8118927,655650,0.3297922883588253,-0.17277756382453915,0.20664677339967083,-4.4349009135498045,-0.5488151904785156,-8.661443747885743,0.0,0.0,0.0,1.0
1727776115.8144088,655651,0.35019567313780614,-0.20388856846253137,0.16739905310062378,-4.584383046950683,-0.9418974824047852,-9.08023458449707,0.0,0.0,0.0,1.0
1727776115.8169851,655652,0.3367970487059612,-0.22232281793573747,0.1492668663193581,-4.336008359648438,-0.5313281634301757,-9.073006594138183,0.0,0.0,0.0,1.0
1727776115.8194036,655653,0.3956482620451986,-0.22558124472722263,0.15482704883396306,-4.334391398049316,-0.6031586812719727,-8.766568067834472,0.0,0.0,0.0,1.0
1727776115.8218806,655654,0.4083277449298281,-0.2326234506958764,0.143652432039526,-4.526156846520996,-0.6350648295776367,-8.370766686474608,0.0,0.0,0.0,1.0
1727776115.8244658,655655,0.34530901549463433,-0.22968317449428333,0.12912243738159834,-4.378158441254882,-0.5959024619604493,-7.635850717287598,0.0,0.0,0.0,1.0
1727776115.8269703,655656,0.31042304431281353,-0.21420666912089778,0.13491632818851948,-3.844001089482422,-0.8868983127539063,-6.7394944467846685,0.0,0.0,0.0,1.0
1727776115.829413,655657,0.31607532368792757,-0.23467927584353587,0.1194336450946012,-2.9212228189819336,-1.3068896889624024,-5.723120356816406,0.0,0.0,0.0,1.0
1727776115.8318992,655658,0.2768809472591894,-0.24765432089249093,0.12048230004099694,-2.8463602958642578,0.10033762455322266,-8.471743807683106,0.0,0.0,0.0,1.0
1727776115.8344424,655659,0.19438342919468993,-0.14111473258504686,0.09805677099828013,-1.0283092431958007,-0.8357557814135742,-9.979646594172364,0.0,0.0,0.0,1.0
1727776115.8369167,655660,0.07592746587440712,-0.17220449651704015,0.09564964700849048,-1.3133459081469727,-0.3274585476196289,-12.385620305317383,0.0,0.0,0.0,1.0
1727776115.8394258,655661,-0.09027262523224107,-0.23008301545137685,0.08738463167267463,-1.514968415419922,-0.6989785945898438,-11.490963106105959,0.0,0.0,0.0,1.0
1727776115.841911,655662,-0.20521851346513756,-0.1797887238220767,0.10676770800215228,-2.3192504129956055,1.0928913331567383,-12.217557347871095,0.0,0.0,0.0,1.0
1727776115.8444345,655663,-0.3231418410649482,-0.16101765340437038,0.10366793282131795,-3.4438327910375977,2.1167903868603517,-11.574533871540526,0.0,0.0,0.0,1.0
1727776115.8469212,655664,-0.29991599256405727,-0.07259952661289083,0.11220979558087753,-3.4667283895166014,1.9444682738085939,-11.233925966125488,0.0,0.0,0.0,1.0
1727776115.849434,655665,-0.3017734003036457,-0.10071068503738605,0.10026469073773629,-2.971648418833008,1.271302569140625,-10.336463432336425,0.0,0.0,0.0,1.0
1727776115.8519373,655666,-0.2787559479847496,-0.08853965155260607,0.10602162820393968,-1.6005073561743164,0.9282627184790039,-9.92893007428711,0.0,0.0,0.0,1.0
1727776115.854449,655667,-0.23462667846460422,-0.1154937079914906,0.1087508168194913,-0.6749079284985351,0.9501694645385742,-10.11002120281494,0.0,0.0,0.0,1.0
1727776115.8569603,655668,-0.19714161395638674,-0.11339807266043725,0.11193650710521341,-0.27244013912841797,0.7149501284399414,-10.764004405187988,0.0,0.0,0.0,1.0
1727776115.8593936,655669,-0.15864080064870004,-0.08986446795769618,0.1090196505574231,0.17266889165039062,0.6952055643237305,-10.868388359421386,0.0,0.0,0.0,1.0
1727776115.86192,655670,-0.10161189784905515,-0.06566048575257194,0.11182413392486304,0.14894824059814452,0.2636863469091797,-10.980314598339843,0.0,0.0,0.0,1.0
1727776115.8644204,655671,-0.09669402072596053,-0.06696261285488242,0.11488746418613384,-0.2687325568798828,0.9180699089501954,-11.065602415290526,0.0,0.0,0.0,1.0
1727776115.8669407,655672,-0.11482493645434064,-0.10529820946288704,0.11694756652763048,-1.0292615957592774,0.6735049915063477,-10.299119344899903,0.0,0.0,0.0,1.0
1727776115.8694234,655673,-0.10802420632341489,-0.10441497297059964,0.11423662458239178,-1.8249018778491213,0.582921818605957,-9.908435974541016,0.0,0.0,0.0,1.0
1727776115.8719025,655674,-0.07112925333662869,-0.07342575940957662,0.12101860769202744,-2.042845274736328,0.2467638989135742,-9.604201284367676,0.0,0.0,0.0,1.0
1727776115.8744404,655675,-0.03161949842381552,-0.048643432001161835,0.12265389994863389,-1.4334439194140627,-0.14832438673828124,-9.349724348569337,0.0,0.0,0.0,1.0
1727776115.8768923,655676,0.020711257998398146,-0.07590001516716723,0.11526345777004092,-0.9988718995971679,-0.09010777576171876,-9.51570729369873,0.0,0.0,0.0,1.0
